Date,TQQQ,SQQQ,SPY,UVXY,SPXL,BSV,TECL
2014-05-15,2.4750499725341797,21005.86328125,160.8767547607422,1162750.0,15.492091178894043,70.09452056884766,2.3320395946502686
2014-05-16,2.521184206008911,20610.18359375,161.43475341796875,1112500.0,15.67999267578125,70.06834411621094,2.386763334274292
2014-05-19,2.5752158164978027,20168.3984375,162.02711486816406,1083250.0,15.835006713867188,70.09452056884766,2.43437123298645
2014-05-20,2.546952486038208,20391.208984375,161.00558471679688,1062000.0,15.532021522521973,70.1380844116211,2.3879904747009277
2014-05-21,2.618856191635132,19818.810546875,162.36190795898438,1029750.0,15.919559478759766,70.12066650390625,2.4373161792755127
2014-05-22,2.651275157928467,19553.740234375,162.75677490234375,1027500.0,16.044044494628906,70.103271484375,2.45302152633667
2014-05-23,2.7107093334198,19111.95703125,163.40924072265625,1014750.0,16.248376846313477,70.09452056884766,2.513390302658081
2014-05-27,2.81253719329834,18374.369140625,164.41360473632812,951250.0,16.532575607299805,70.12066650390625,2.576948881149292
2014-05-28,2.785938024520874,18562.609375,164.29347229003906,945000.0,16.487947463989258,70.18168640136719,2.5617339611053467
2014-05-29,2.8424623012542725,18216.86328125,165.1433563232422,939250.0,16.75570297241211,70.16429138183594,2.598543882369995
2014-05-30,2.839968681335449,18205.33984375,165.40943908691406,933750.0,16.7979793548584,70.1380844116211,2.6071324348449707
2014-06-02,2.8329033851623535,18251.439453125,165.59832763671875,924500.0,16.88252830505371,70.07789611816406,2.5973169803619385
2014-06-03,2.8287465572357178,18274.48828125,165.51246643066406,930750.0,16.859045028686523,70.02554321289062,2.5835745334625244
2014-06-04,2.8586721420288086,18070.880859375,165.84727478027344,913750.0,16.93890380859375,70.04299926757812,2.600752592086792
2014-06-05,2.9330697059631348,17617.576171875,166.92897033691406,845000.0,17.298255920410156,70.06916809082031,2.6522862911224365
2014-06-06,2.9804506301879883,17314.087890625,167.7273406982422,760750.0,17.535472869873047,70.0343017578125,2.685906410217285
2014-06-09,2.9750473499298096,17360.185546875,167.89901733398438,779000.0,17.598888397216797,69.9906005859375,2.708237886428833
2014-06-10,2.9920873641967773,17275.671875,167.91619873046875,753000.0,17.596538543701172,69.94698333740234,2.7131454944610596
2014-06-11,2.987516164779663,17279.513671875,167.33242797851562,785500.0,17.429780960083008,69.96446990966797,2.697685956954956
2014-06-12,2.90937876701355,17728.982421875,166.1477508544922,864750.0,17.039899826049805,70.00813293457031,2.6279921531677246
2014-06-13,2.929328441619873,17586.841796875,166.65428161621094,832500.0,17.201953887939453,69.96446990966797,2.6697099208831787
2014-06-16,2.9401347637176514,17536.8984375,166.79156494140625,829250.0,17.234840393066406,69.93827819824219,2.6773176193237305
2014-06-17,2.944291353225708,17502.328125,167.25518798828125,773750.0,17.371061325073242,69.88592529296875,2.6915509700775146
2014-06-18,2.9979069232940674,17194.998046875,168.48280334472656,690500.0,17.7539005279541,69.94698333740234,2.733759880065918
2014-06-19,2.986269235610962,17237.255859375,168.67166137695312,696250.0,17.817317962646484,69.97313690185547,2.7180540561676025
2014-06-20,2.997075080871582,17191.15625,169.01409912109375,715750.0,17.927709579467773,69.94698333740234,2.7011215686798096
2014-06-23,3.0004007816314697,17164.265625,168.9623565673828,679500.0,17.915966033935547,69.92955780029297,2.71560001373291
2014-06-24,2.9920873641967773,17244.94140625,167.9444580078125,729000.0,17.589492797851562,69.97313690185547,2.6765811443328857
